,Question,Answer,QnaId
194,Comment sont mis à jour les tarifs ?\n,"Les factures que vous payez à votre fournisseur d'électricité (Enercoop ou tout autre fournisseur) regroupent quatre composantes principales :\n\nune part déterminée par le fournisseur\n\nune part liée au coût des obligations réglementaires auxquelles l'ensemble des fournisseurs sont soumis\n\n-une part déterminée par, et qui revient au, réseau de transport et de distribution d'électricité en France (Enedis - anciennement ERDF - et RTE).\n\nune part de taxes (spécifiques à l'électricité et la TVA)\n\nConformément aux conditions générales de vente:\n\n1. En cas d'évolution de la part du prix qui revient à Enercoop ou qui est lié aux obligations réglementaires, Enercoop communique à ses clients la nouvelle grille tarifaire un mois avant son application\n\nEn 2019, Enecoop fait évoluer ses tarifs :\n\nPour les clients particuliers : à partir du 1er mai 2019 – plus d’informations ici\n\nPour les clients professionnels ayant une puissance souscrite inférieure à 36 kVA : à partir du 1er mai 2019 – plus d’informations ici\n\nPour les clients professionnels ayant une puissance souscrite supérieure à 36 kVA : à partir du 1er févier 2019 – plus d’informations ici\n\n2. En cas d'évolution de la part détermine par le réseau de transport et de distribution d'électricité en France ou de taxes, ces dernières sont répercutées sur les prix de vente dès leur application par l'organisme bénéficiaire.",29
195,Les tarifs sont-ils indexés sur les augmentations du prix de l'électricité ?,"Les factures que vous payez à votre fournisseur d'électricité (Enercoop ou tout autre fournisseur) regroupent quatre composantes principales :\n\nune part déterminée par le fournisseur\n\nune part liée au coût des obligations réglementaires auxquelles l'ensemble des fournisseurs sont soumis\n\n-une part déterminée par, et qui revient au, réseau de transport et de distribution d'électricité en France (Enedis - anciennement ERDF - et RTE).\n\nune part de taxes (spécifiques à l'électricité et la TVA)\n\nConformément aux conditions générales de vente:\n\n1. En cas d'évolution de la part du prix qui revient à Enercoop ou qui est lié aux obligations réglementaires, Enercoop communique à ses clients la nouvelle grille tarifaire un mois avant son application\n\nEn 2019, Enecoop fait évoluer ses tarifs :\n\nPour les clients particuliers : à partir du 1er mai 2019 – plus d’informations ici\n\nPour les clients professionnels ayant une puissance souscrite inférieure à 36 kVA : à partir du 1er mai 2019 – plus d’informations ici\n\nPour les clients professionnels ayant une puissance souscrite supérieure à 36 kVA : à partir du 1er févier 2019 – plus d’informations ici\n\n2. En cas d'évolution de la part détermine par le réseau de transport et de distribution d'électricité en France ou de taxes, ces dernières sont répercutées sur les prix de vente dès leur application par l'organisme bénéficiaire.",29
196,Est-ce que les prix évoluent ?,"Les factures que vous payez à votre fournisseur d'électricité (Enercoop ou tout autre fournisseur) regroupent quatre composantes principales :\n\nune part déterminée par le fournisseur\n\nune part liée au coût des obligations réglementaires auxquelles l'ensemble des fournisseurs sont soumis\n\n-une part déterminée par, et qui revient au, réseau de transport et de distribution d'électricité en France (Enedis - anciennement ERDF - et RTE).\n\nune part de taxes (spécifiques à l'électricité et la TVA)\n\nConformément aux conditions générales de vente:\n\n1. En cas d'évolution de la part du prix qui revient à Enercoop ou qui est lié aux obligations réglementaires, Enercoop communique à ses clients la nouvelle grille tarifaire un mois avant son application\n\nEn 2019, Enecoop fait évoluer ses tarifs :\n\nPour les clients particuliers : à partir du 1er mai 2019 – plus d’informations ici\n\nPour les clients professionnels ayant une puissance souscrite inférieure à 36 kVA : à partir du 1er mai 2019 – plus d’informations ici\n\nPour les clients professionnels ayant une puissance souscrite supérieure à 36 kVA : à partir du 1er févier 2019 – plus d’informations ici\n\n2. En cas d'évolution de la part détermine par le réseau de transport et de distribution d'électricité en France ou de taxes, ces dernières sont répercutées sur les prix de vente dès leur application par l'organisme bénéficiaire.",29
197,Est-ce que les prix changent ?,"Les factures que vous payez à votre fournisseur d'électricité (Enercoop ou tout autre fournisseur) regroupent quatre composantes principales :\n\nune part déterminée par le fournisseur\n\nune part liée au coût des obligations réglementaires auxquelles l'ensemble des fournisseurs sont soumis\n\n-une part déterminée par, et qui revient au, réseau de transport et de distribution d'électricité en France (Enedis - anciennement ERDF - et RTE).\n\nune part de taxes (spécifiques à l'électricité et la TVA)\n\nConformément aux conditions générales de vente:\n\n1. En cas d'évolution de la part du prix qui revient à Enercoop ou qui est lié aux obligations réglementaires, Enercoop communique à ses clients la nouvelle grille tarifaire un mois avant son application\n\nEn 2019, Enecoop fait évoluer ses tarifs :\n\nPour les clients particuliers : à partir du 1er mai 2019 – plus d’informations ici\n\nPour les clients professionnels ayant une puissance souscrite inférieure à 36 kVA : à partir du 1er mai 2019 – plus d’informations ici\n\nPour les clients professionnels ayant une puissance souscrite supérieure à 36 kVA : à partir du 1er févier 2019 – plus d’informations ici\n\n2. En cas d'évolution de la part détermine par le réseau de transport et de distribution d'électricité en France ou de taxes, ces dernières sont répercutées sur les prix de vente dès leur application par l'organisme bénéficiaire.",29
198,Comment changent les prix ?\n,"Les factures que vous payez à votre fournisseur d'électricité (Enercoop ou tout autre fournisseur) regroupent quatre composantes principales :\n\nune part déterminée par le fournisseur\n\nune part liée au coût des obligations réglementaires auxquelles l'ensemble des fournisseurs sont soumis\n\n-une part déterminée par, et qui revient au, réseau de transport et de distribution d'électricité en France (Enedis - anciennement ERDF - et RTE).\n\nune part de taxes (spécifiques à l'électricité et la TVA)\n\nConformément aux conditions générales de vente:\n\n1. En cas d'évolution de la part du prix qui revient à Enercoop ou qui est lié aux obligations réglementaires, Enercoop communique à ses clients la nouvelle grille tarifaire un mois avant son application\n\nEn 2019, Enecoop fait évoluer ses tarifs :\n\nPour les clients particuliers : à partir du 1er mai 2019 – plus d’informations ici\n\nPour les clients professionnels ayant une puissance souscrite inférieure à 36 kVA : à partir du 1er mai 2019 – plus d’informations ici\n\nPour les clients professionnels ayant une puissance souscrite supérieure à 36 kVA : à partir du 1er févier 2019 – plus d’informations ici\n\n2. En cas d'évolution de la part détermine par le réseau de transport et de distribution d'électricité en France ou de taxes, ces dernières sont répercutées sur les prix de vente dès leur application par l'organisme bénéficiaire.",29
199,Pourquoi est-ce que les prix augmentent ?,"Les factures que vous payez à votre fournisseur d'électricité (Enercoop ou tout autre fournisseur) regroupent quatre composantes principales :\n\nune part déterminée par le fournisseur\n\nune part liée au coût des obligations réglementaires auxquelles l'ensemble des fournisseurs sont soumis\n\n-une part déterminée par, et qui revient au, réseau de transport et de distribution d'électricité en France (Enedis - anciennement ERDF - et RTE).\n\nune part de taxes (spécifiques à l'électricité et la TVA)\n\nConformément aux conditions générales de vente:\n\n1. En cas d'évolution de la part du prix qui revient à Enercoop ou qui est lié aux obligations réglementaires, Enercoop communique à ses clients la nouvelle grille tarifaire un mois avant son application\n\nEn 2019, Enecoop fait évoluer ses tarifs :\n\nPour les clients particuliers : à partir du 1er mai 2019 – plus d’informations ici\n\nPour les clients professionnels ayant une puissance souscrite inférieure à 36 kVA : à partir du 1er mai 2019 – plus d’informations ici\n\nPour les clients professionnels ayant une puissance souscrite supérieure à 36 kVA : à partir du 1er févier 2019 – plus d’informations ici\n\n2. En cas d'évolution de la part détermine par le réseau de transport et de distribution d'électricité en France ou de taxes, ces dernières sont répercutées sur les prix de vente dès leur application par l'organisme bénéficiaire.",29
200,Je ne vois pas l'historique de mes factures dans mon Espace client,"Le changement de notre système d’information a entraîné la migration de nombreuses données. Sachez que nous avons fait le choix de ne pas intégrer informatiquement les factures précédents le 01 janvier 2016.\n\nRassurez-vous, nous pourrons vous les transmettre sur simple demande via ce lien : https://espace-client.enercoop.fr/mon-espace/compte/#discussion",30
201,Où se trouve l'historique de mes factures ?,"Le changement de notre système d’information a entraîné la migration de nombreuses données. Sachez que nous avons fait le choix de ne pas intégrer informatiquement les factures précédents le 01 janvier 2016.\n\nRassurez-vous, nous pourrons vous les transmettre sur simple demande via ce lien : https://espace-client.enercoop.fr/mon-espace/compte/#discussion",30
202,Comment trouver l'historique de mes factures ?,"Le changement de notre système d’information a entraîné la migration de nombreuses données. Sachez que nous avons fait le choix de ne pas intégrer informatiquement les factures précédents le 01 janvier 2016.\n\nRassurez-vous, nous pourrons vous les transmettre sur simple demande via ce lien : https://espace-client.enercoop.fr/mon-espace/compte/#discussion",30
203,Où trouver mon espace client ?,"Retrouvez votre agence sur l'onglet intitulé ""Mon compte"", situé en haut à droite de cette page ou en suivant ce lien directement: https://espace-client.enercoop.fr/",31
204,Où se trouve mon espace client ?,"Retrouvez votre agence sur l'onglet intitulé ""Mon compte"", situé en haut à droite de cette page ou en suivant ce lien directement: https://espace-client.enercoop.fr/",31
205,Comment trouver mon espace client ?,"Retrouvez votre agence sur l'onglet intitulé ""Mon compte"", situé en haut à droite de cette page ou en suivant ce lien directement: https://espace-client.enercoop.fr/",31
206,Y-a-t-il un espace client ?,"Retrouvez votre agence sur l'onglet intitulé ""Mon compte"", situé en haut à droite de cette page ou en suivant ce lien directement: https://espace-client.enercoop.fr/",31
207,Je ne sais pas où est mon espace client.,"Retrouvez votre agence sur l'onglet intitulé ""Mon compte"", situé en haut à droite de cette page ou en suivant ce lien directement: https://espace-client.enercoop.fr/",31
208,Que faire en cas de déménagement ?,"Si vous déménagez, vous devez résilier votre contrat en cours et souscrire un nouveau contrat pour votre nouvelle adresse (nouveau point de livraison, nouvelles spécifications techniques de l'installation, etc...).\n\nDepuis votre espace client, rendez-vous sur l'onglet ""Compte"", rubrique ""Déménagement"".\n\nNous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nVous pouvez également envoyer un mail à l'adresse resiliation@enercoop.org ; en nous transmettant les informations suivantes :\n\nNom et prénom figurant dans votre contrat\n\nAdresse précise du contrat\n\nLa date souhaitée de résiliation\n\nSi possible, le relevé du compteur à la date de sortie (pour avoir une facture de résiliation avec les bons index de consommation)\n\nVotre nouvelle adresse (pour l'envoi de la facture de résiliation)\n\nLa résiliation prendra effet à la date indiquée et au plus tard 30 jours après l'envoi du courriel.",32
209,"je déménage, que dois-je faire ?","Si vous déménagez, vous devez résilier votre contrat en cours et souscrire un nouveau contrat pour votre nouvelle adresse (nouveau point de livraison, nouvelles spécifications techniques de l'installation, etc...).\n\nDepuis votre espace client, rendez-vous sur l'onglet ""Compte"", rubrique ""Déménagement"".\n\nNous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nVous pouvez également envoyer un mail à l'adresse resiliation@enercoop.org ; en nous transmettant les informations suivantes :\n\nNom et prénom figurant dans votre contrat\n\nAdresse précise du contrat\n\nLa date souhaitée de résiliation\n\nSi possible, le relevé du compteur à la date de sortie (pour avoir une facture de résiliation avec les bons index de consommation)\n\nVotre nouvelle adresse (pour l'envoi de la facture de résiliation)\n\nLa résiliation prendra effet à la date indiquée et au plus tard 30 jours après l'envoi du courriel.",32
210,Que faire si je déménage ?,"Si vous déménagez, vous devez résilier votre contrat en cours et souscrire un nouveau contrat pour votre nouvelle adresse (nouveau point de livraison, nouvelles spécifications techniques de l'installation, etc...).\n\nDepuis votre espace client, rendez-vous sur l'onglet ""Compte"", rubrique ""Déménagement"".\n\nNous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nVous pouvez également envoyer un mail à l'adresse resiliation@enercoop.org ; en nous transmettant les informations suivantes :\n\nNom et prénom figurant dans votre contrat\n\nAdresse précise du contrat\n\nLa date souhaitée de résiliation\n\nSi possible, le relevé du compteur à la date de sortie (pour avoir une facture de résiliation avec les bons index de consommation)\n\nVotre nouvelle adresse (pour l'envoi de la facture de résiliation)\n\nLa résiliation prendra effet à la date indiquée et au plus tard 30 jours après l'envoi du courriel.",32
211,Qu'est-ce qui se passe si je déménage ?,"Si vous déménagez, vous devez résilier votre contrat en cours et souscrire un nouveau contrat pour votre nouvelle adresse (nouveau point de livraison, nouvelles spécifications techniques de l'installation, etc...).\n\nDepuis votre espace client, rendez-vous sur l'onglet ""Compte"", rubrique ""Déménagement"".\n\nNous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nVous pouvez également envoyer un mail à l'adresse resiliation@enercoop.org ; en nous transmettant les informations suivantes :\n\nNom et prénom figurant dans votre contrat\n\nAdresse précise du contrat\n\nLa date souhaitée de résiliation\n\nSi possible, le relevé du compteur à la date de sortie (pour avoir une facture de résiliation avec les bons index de consommation)\n\nVotre nouvelle adresse (pour l'envoi de la facture de résiliation)\n\nLa résiliation prendra effet à la date indiquée et au plus tard 30 jours après l'envoi du courriel.",32
212,Je vais déménager.,"Si vous déménagez, vous devez résilier votre contrat en cours et souscrire un nouveau contrat pour votre nouvelle adresse (nouveau point de livraison, nouvelles spécifications techniques de l'installation, etc...).\n\nDepuis votre espace client, rendez-vous sur l'onglet ""Compte"", rubrique ""Déménagement"".\n\nNous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nVous pouvez également envoyer un mail à l'adresse resiliation@enercoop.org ; en nous transmettant les informations suivantes :\n\nNom et prénom figurant dans votre contrat\n\nAdresse précise du contrat\n\nLa date souhaitée de résiliation\n\nSi possible, le relevé du compteur à la date de sortie (pour avoir une facture de résiliation avec les bons index de consommation)\n\nVotre nouvelle adresse (pour l'envoi de la facture de résiliation)\n\nLa résiliation prendra effet à la date indiquée et au plus tard 30 jours après l'envoi du courriel.",32
213,Je souhaite déménager.,"Si vous déménagez, vous devez résilier votre contrat en cours et souscrire un nouveau contrat pour votre nouvelle adresse (nouveau point de livraison, nouvelles spécifications techniques de l'installation, etc...).\n\nDepuis votre espace client, rendez-vous sur l'onglet ""Compte"", rubrique ""Déménagement"".\n\nNous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nVous pouvez également envoyer un mail à l'adresse resiliation@enercoop.org ; en nous transmettant les informations suivantes :\n\nNom et prénom figurant dans votre contrat\n\nAdresse précise du contrat\n\nLa date souhaitée de résiliation\n\nSi possible, le relevé du compteur à la date de sortie (pour avoir une facture de résiliation avec les bons index de consommation)\n\nVotre nouvelle adresse (pour l'envoi de la facture de résiliation)\n\nLa résiliation prendra effet à la date indiquée et au plus tard 30 jours après l'envoi du courriel.",32
214,Quelles sont les procédures à faire si je déménage ?,"Si vous déménagez, vous devez résilier votre contrat en cours et souscrire un nouveau contrat pour votre nouvelle adresse (nouveau point de livraison, nouvelles spécifications techniques de l'installation, etc...).\n\nDepuis votre espace client, rendez-vous sur l'onglet ""Compte"", rubrique ""Déménagement"".\n\nNous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nVous pouvez également envoyer un mail à l'adresse resiliation@enercoop.org ; en nous transmettant les informations suivantes :\n\nNom et prénom figurant dans votre contrat\n\nAdresse précise du contrat\n\nLa date souhaitée de résiliation\n\nSi possible, le relevé du compteur à la date de sortie (pour avoir une facture de résiliation avec les bons index de consommation)\n\nVotre nouvelle adresse (pour l'envoi de la facture de résiliation)\n\nLa résiliation prendra effet à la date indiquée et au plus tard 30 jours après l'envoi du courriel.",32
215,Quelles sont les procédures en cas de déménagement ?,"Si vous déménagez, vous devez résilier votre contrat en cours et souscrire un nouveau contrat pour votre nouvelle adresse (nouveau point de livraison, nouvelles spécifications techniques de l'installation, etc...).\n\nDepuis votre espace client, rendez-vous sur l'onglet ""Compte"", rubrique ""Déménagement"".\n\nNous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nVous pouvez également envoyer un mail à l'adresse resiliation@enercoop.org ; en nous transmettant les informations suivantes :\n\nNom et prénom figurant dans votre contrat\n\nAdresse précise du contrat\n\nLa date souhaitée de résiliation\n\nSi possible, le relevé du compteur à la date de sortie (pour avoir une facture de résiliation avec les bons index de consommation)\n\nVotre nouvelle adresse (pour l'envoi de la facture de résiliation)\n\nLa résiliation prendra effet à la date indiquée et au plus tard 30 jours après l'envoi du courriel.",32
216,Quelles sont les procédures si je déménage ?,"Si vous déménagez, vous devez résilier votre contrat en cours et souscrire un nouveau contrat pour votre nouvelle adresse (nouveau point de livraison, nouvelles spécifications techniques de l'installation, etc...).\n\nDepuis votre espace client, rendez-vous sur l'onglet ""Compte"", rubrique ""Déménagement"".\n\nNous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nVous pouvez également envoyer un mail à l'adresse resiliation@enercoop.org ; en nous transmettant les informations suivantes :\n\nNom et prénom figurant dans votre contrat\n\nAdresse précise du contrat\n\nLa date souhaitée de résiliation\n\nSi possible, le relevé du compteur à la date de sortie (pour avoir une facture de résiliation avec les bons index de consommation)\n\nVotre nouvelle adresse (pour l'envoi de la facture de résiliation)\n\nLa résiliation prendra effet à la date indiquée et au plus tard 30 jours après l'envoi du courriel.",32
217,Je souhaite changer l'adresse de mon compte.,"Si vous déménagez, vous devez résilier votre contrat en cours et souscrire un nouveau contrat pour votre nouvelle adresse (nouveau point de livraison, nouvelles spécifications techniques de l'installation, etc...).\n\nDepuis votre espace client, rendez-vous sur l'onglet ""Compte"", rubrique ""Déménagement"".\n\nNous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nVous pouvez également envoyer un mail à l'adresse resiliation@enercoop.org ; en nous transmettant les informations suivantes :\n\nNom et prénom figurant dans votre contrat\n\nAdresse précise du contrat\n\nLa date souhaitée de résiliation\n\nSi possible, le relevé du compteur à la date de sortie (pour avoir une facture de résiliation avec les bons index de consommation)\n\nVotre nouvelle adresse (pour l'envoi de la facture de résiliation)\n\nLa résiliation prendra effet à la date indiquée et au plus tard 30 jours après l'envoi du courriel.",32
218,Vous déménagez ?\n,"Si vous déménagez, vous devez résilier votre contrat en cours et souscrire un nouveau contrat pour votre nouvelle adresse (nouveau point de livraison, nouvelles spécifications techniques de l'installation, etc...).\n\nDepuis votre espace client, rendez-vous sur l'onglet ""Compte"", rubrique ""Déménagement"".\n\nNous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nVous pouvez également envoyer un mail à l'adresse resiliation@enercoop.org ; en nous transmettant les informations suivantes :\n\nNom et prénom figurant dans votre contrat\n\nAdresse précise du contrat\n\nLa date souhaitée de résiliation\n\nSi possible, le relevé du compteur à la date de sortie (pour avoir une facture de résiliation avec les bons index de consommation)\n\nVotre nouvelle adresse (pour l'envoi de la facture de résiliation)\n\nLa résiliation prendra effet à la date indiquée et au plus tard 30 jours après l'envoi du courriel.",32
219,Le repreneur de mon ancien logement peut-il rester chez Enercoop ?,"Bien sûr, il peut choisir Enercoop s'il le souhaite. Pour cela, il doit souscrire un nouveau contrat à son nom.",33
220,Comment joindre le service client ?,"Nous vous rappelons que, depuis votre espace client, vous pouvez réaliser directement plusieurs actions :\n\n- Transmission de relevé de compteur\n\n- Changement de coordonnées bancaires, adresse de facturation, co-titulaire...\n\n- Téléchargement de votre attestation de domicile\n\n- Consultation et téléchargement de vos factures et de votre historique de consommation\n\n- Souscription au micro-don\n\nPour toute autre demande, vous pouvez joindre le service client : \n\nPar téléphone, du lundi au vendredi de 9h00 à 18h00 :\n\n- pour les particuliers : 01.75.44.41.56 \n\n- pour les professionnels : 01.81.80.23.88 \n\nPar mail : \n\n- pour les particuliers: service-client.part@enercoop.org\n\n- pour les professionnels : service-client.pro@enercoop.org",34
221,Quelles sont les interventions techniques assurées par le réseau de distribution ?,"Toutes les prestations techniques dépendent du distributeur Enedis (anciennement ERDF). Ce sont dans tous les cas des agents du réseau Enedis (ou ses sous-traitants) qui se déplacent à votre domicile.\n\nC'est donc le réseau Enedis qui facture l'intervention : à Enercoop dans un premier temps, puis Enercoop vous la refacture. Cette refacturation s'effectue sans aucune marge pour Enercoop.\n\nVous pouvez consulter les prestations Enedis en cliquant sur les liens ci-dessous :\n\nCatalogue de prestations pour les particuliers\n\nCatalogue de prestations pour les professionnels et les entreprises\n\nCatalogue de prestations pour les collectivités",35
222,Bonjour,"Bonjour, que puis-je faire pour vous ? Choisissez parmi les trois options suivantes ou écrivez-moi directement votre question.",36
223,Hello,"Bonjour, que puis-je faire pour vous ? Choisissez parmi les trois options suivantes ou écrivez-moi directement votre question.",36
224,Coucou,"Bonjour, que puis-je faire pour vous ? Choisissez parmi les trois options suivantes ou écrivez-moi directement votre question.",36
225,Salut,"Bonjour, que puis-je faire pour vous ? Choisissez parmi les trois options suivantes ou écrivez-moi directement votre question.",36
226,Yo,"Bonjour, que puis-je faire pour vous ? Choisissez parmi les trois options suivantes ou écrivez-moi directement votre question.",36
227,Comment finaliser mon contrat Enercop ?,Afin de finaliser la souscription d’un contrat Enercoop :\n1) il est nécessaire de nous transmettre votre point de livraison (PDL) \n\n2) Vous devez nous transmettre votre relevé de compteur.\n\n,37
228,Comment obtenir mes identifiants client ?,"Votre identifiant est votre adresse email (pour la plupart d'entre vous,\n il s'agit de l'adresse email que vous avez utilisée pour souscrire). \nVotre mot de passe sera généré automatiquement par email lors de votre \npremière connexion. Vous avez également la possibilité de renouveler \nvotre mot de passe en cliquant sur ""mot de passe oublié"".",38
229,Je n'arrive pas a saisir l'index de consommation,"Si vous n'arrivez pas à valider la saisie de votre index de\nconsommation, c'est sûrement que votre navigateur n'est pas àjour.\n\nSachez que vous pouvez vérifier votre version de navigateur ensuivant ce lien: https://browser-update.org/fr/update.html",39
230,Revenir a un systeme de paiement automatique,"Si vous souhaitez revenir à un système de paiement par prélèvement\nautomatique, veuillez régulariser votre situation auprès de votre établissement bancaire, et nous transmettre à nouveau votre RIB accompagné du formulaire d'autorisation de prélèvement.",40
231,La technique,"Vous avez une question technique, pourriez vous préciser ? Vous voulez des infos sur :",41
232,Mes factures,"Vous avez une question sur la facturation, pourriez vous préciser ?",42
233,Sur la Facturation et la Technique,Votre question concerne mes factures ou la technique ?,43
234,Autres,Vous voulez des informations à propos de :,44
235,Déménagement / résiliation,Vous souhaitez mettre fin à votre contrat ?,45
236,Je voudrais des informations sur mon contrat,Que souhaitez-vous savoir à propos de votre contrat ?,46
237,Puis-je avoir des informations sur le parrainage ? ,"Pour toute nouvelle souscription d'un nouveau client, générée grâce à votre parrainage, vous bénéficierez (ainsi que la/les personne.s que vous parrainez) d'une remise de 20 euros sur vos prochaines factures. Pour cela, il suffit de renseigner le code : PARRAIN dans l'encart ""code promo"" du bulletin de souscription. La remise de 20 euros sera effective une fois la souscription enregistrée et la mise en service effectuée. Cette opération est valable sur tous les contrats d'une puissance inférieure ou égale à 36 kVa. Vous pouvez parrainer autant de personnes que vous le souhaitez.",47
238,Je veux parrainer un ami comment faire ? ,"Pour toute nouvelle souscription d'un nouveau client, générée grâce à votre parrainage, vous bénéficierez (ainsi que la/les personne.s que vous parrainez) d'une remise de 20 euros sur vos prochaines factures. Pour cela, il suffit de renseigner le code : PARRAIN dans l'encart ""code promo"" du bulletin de souscription. La remise de 20 euros sera effective une fois la souscription enregistrée et la mise en service effectuée. Cette opération est valable sur tous les contrats d'une puissance inférieure ou égale à 36 kVa. Vous pouvez parrainer autant de personnes que vous le souhaitez.",47
239,Avez-vous un programme de parrainage ? ,"Pour toute nouvelle souscription d'un nouveau client, générée grâce à votre parrainage, vous bénéficierez (ainsi que la/les personne.s que vous parrainez) d'une remise de 20 euros sur vos prochaines factures. Pour cela, il suffit de renseigner le code : PARRAIN dans l'encart ""code promo"" du bulletin de souscription. La remise de 20 euros sera effective une fois la souscription enregistrée et la mise en service effectuée. Cette opération est valable sur tous les contrats d'une puissance inférieure ou égale à 36 kVa. Vous pouvez parrainer autant de personnes que vous le souhaitez.",47
240,"J’ai reçu un chèque énergie, que dois-je faire ?","\n\nSi vous avez reçu un chèque énergie, nous vous invitons à l’envoyer à cette adresse : ENERCOOP, Service Recouvrement et Solidarité, 16-18 Quai de la Loire, 75019 PARIS. Le montant crédité pourra ensuite servir à régler une ou plusieurs factures.\n",48
241,Comment profiter de mon chèque énergie ? ,"\n\nSi vous avez reçu un chèque énergie, nous vous invitons à l’envoyer à cette adresse : ENERCOOP, Service Recouvrement et Solidarité, 16-18 Quai de la Loire, 75019 PARIS. Le montant crédité pourra ensuite servir à régler une ou plusieurs factures.\n",48
242,chèque énergie,"\n\nSi vous avez reçu un chèque énergie, nous vous invitons à l’envoyer à cette adresse : ENERCOOP, Service Recouvrement et Solidarité, 16-18 Quai de la Loire, 75019 PARIS. Le montant crédité pourra ensuite servir à régler une ou plusieurs factures.\n",48
