Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId
Est-il possible de mensualiser les paiements ?	Pour mettre en place la mensualisation, nous avons besoin d'un historique de votre consommation, sur un an idéalement . Vous pouvez donc être mensualisé si vous êtes dans votre logement depuis plus d'un an, quelque soit votre fournisseur d'électricité pendant cette période.\n\nSi vous ne pouvez pas nous communiquer d'historique de consommation nous vous conseillons d'attendre quelques mois afin de constituer celui-ci et de pouvoir ainsi déterminer le montant adéquat de vos mensualités.\n\nLa mensualisation chez Enercoop applique le même principe que la mensualisation de vos impôts ; à savoir 10 prélèvements identiques (sur 10 mois) et 2 prélèvements (sur 2 mois) de régularisation sur facture annuelle.\n\nVous pouvez faire votre demande par mail à service-client.part@enercoop.orgsi vous êtes un particulier, et à service-client.pro@enercoop.org si vous êtes un professionnel. Vous pouvez aussi faire cette demande par téléphone ou sur votre compte. Merci de nous communiquer tout élément utile : notamment vos factures d'électricité depuis un an (sauf si vous êtes chez Enercoop depuis plus d'un an, auquel cas nous disposons de vos factures), un relevé de votre compteur récent et, si vous ne l'aviez pas fourni, un RIB et un formulaire (à nous demander) d'autorisation de prélèvement.	Ener_excel.xlsx		[]	false	[]	28
Comment faire pour que mes paiements soient mensualisés ?	Pour mettre en place la mensualisation, nous avons besoin d'un historique de votre consommation, sur un an idéalement . Vous pouvez donc être mensualisé si vous êtes dans votre logement depuis plus d'un an, quelque soit votre fournisseur d'électricité pendant cette période.\n\nSi vous ne pouvez pas nous communiquer d'historique de consommation nous vous conseillons d'attendre quelques mois afin de constituer celui-ci et de pouvoir ainsi déterminer le montant adéquat de vos mensualités.\n\nLa mensualisation chez Enercoop applique le même principe que la mensualisation de vos impôts ; à savoir 10 prélèvements identiques (sur 10 mois) et 2 prélèvements (sur 2 mois) de régularisation sur facture annuelle.\n\nVous pouvez faire votre demande par mail à service-client.part@enercoop.orgsi vous êtes un particulier, et à service-client.pro@enercoop.org si vous êtes un professionnel. Vous pouvez aussi faire cette demande par téléphone ou sur votre compte. Merci de nous communiquer tout élément utile : notamment vos factures d'électricité depuis un an (sauf si vous êtes chez Enercoop depuis plus d'un an, auquel cas nous disposons de vos factures), un relevé de votre compteur récent et, si vous ne l'aviez pas fourni, un RIB et un formulaire (à nous demander) d'autorisation de prélèvement.	Ener_excel.xlsx		[]	false	[]	28
Comment rendre mes paiements mensuels ?\n	Pour mettre en place la mensualisation, nous avons besoin d'un historique de votre consommation, sur un an idéalement . Vous pouvez donc être mensualisé si vous êtes dans votre logement depuis plus d'un an, quelque soit votre fournisseur d'électricité pendant cette période.\n\nSi vous ne pouvez pas nous communiquer d'historique de consommation nous vous conseillons d'attendre quelques mois afin de constituer celui-ci et de pouvoir ainsi déterminer le montant adéquat de vos mensualités.\n\nLa mensualisation chez Enercoop applique le même principe que la mensualisation de vos impôts ; à savoir 10 prélèvements identiques (sur 10 mois) et 2 prélèvements (sur 2 mois) de régularisation sur facture annuelle.\n\nVous pouvez faire votre demande par mail à service-client.part@enercoop.orgsi vous êtes un particulier, et à service-client.pro@enercoop.org si vous êtes un professionnel. Vous pouvez aussi faire cette demande par téléphone ou sur votre compte. Merci de nous communiquer tout élément utile : notamment vos factures d'électricité depuis un an (sauf si vous êtes chez Enercoop depuis plus d'un an, auquel cas nous disposons de vos factures), un relevé de votre compteur récent et, si vous ne l'aviez pas fourni, un RIB et un formulaire (à nous demander) d'autorisation de prélèvement.	Ener_excel.xlsx		[]	false	[]	28
Comment mettre en place la mensualisation de mes paiements ?	Pour mettre en place la mensualisation, nous avons besoin d'un historique de votre consommation, sur un an idéalement . Vous pouvez donc être mensualisé si vous êtes dans votre logement depuis plus d'un an, quelque soit votre fournisseur d'électricité pendant cette période.\n\nSi vous ne pouvez pas nous communiquer d'historique de consommation nous vous conseillons d'attendre quelques mois afin de constituer celui-ci et de pouvoir ainsi déterminer le montant adéquat de vos mensualités.\n\nLa mensualisation chez Enercoop applique le même principe que la mensualisation de vos impôts ; à savoir 10 prélèvements identiques (sur 10 mois) et 2 prélèvements (sur 2 mois) de régularisation sur facture annuelle.\n\nVous pouvez faire votre demande par mail à service-client.part@enercoop.orgsi vous êtes un particulier, et à service-client.pro@enercoop.org si vous êtes un professionnel. Vous pouvez aussi faire cette demande par téléphone ou sur votre compte. Merci de nous communiquer tout élément utile : notamment vos factures d'électricité depuis un an (sauf si vous êtes chez Enercoop depuis plus d'un an, auquel cas nous disposons de vos factures), un relevé de votre compteur récent et, si vous ne l'aviez pas fourni, un RIB et un formulaire (à nous demander) d'autorisation de prélèvement.	Ener_excel.xlsx		[]	false	[]	28
Est-ce que je peux payer mes factures tous les mois ?	Pour mettre en place la mensualisation, nous avons besoin d'un historique de votre consommation, sur un an idéalement . Vous pouvez donc être mensualisé si vous êtes dans votre logement depuis plus d'un an, quelque soit votre fournisseur d'électricité pendant cette période.\n\nSi vous ne pouvez pas nous communiquer d'historique de consommation nous vous conseillons d'attendre quelques mois afin de constituer celui-ci et de pouvoir ainsi déterminer le montant adéquat de vos mensualités.\n\nLa mensualisation chez Enercoop applique le même principe que la mensualisation de vos impôts ; à savoir 10 prélèvements identiques (sur 10 mois) et 2 prélèvements (sur 2 mois) de régularisation sur facture annuelle.\n\nVous pouvez faire votre demande par mail à service-client.part@enercoop.orgsi vous êtes un particulier, et à service-client.pro@enercoop.org si vous êtes un professionnel. Vous pouvez aussi faire cette demande par téléphone ou sur votre compte. Merci de nous communiquer tout élément utile : notamment vos factures d'électricité depuis un an (sauf si vous êtes chez Enercoop depuis plus d'un an, auquel cas nous disposons de vos factures), un relevé de votre compteur récent et, si vous ne l'aviez pas fourni, un RIB et un formulaire (à nous demander) d'autorisation de prélèvement.	Ener_excel.xlsx		[]	false	[]	28
Mise à jour des tarifs	Les factures que vous payez à votre fournisseur d'électricité (Enercoop ou tout autre fournisseur) regroupent quatre composantes principales :\n\nune part déterminée par le fournisseur\n\nune part liée au coût des obligations réglementaires auxquelles l'ensemble des fournisseurs sont soumis\n\n-une part déterminée par, et qui revient au, réseau de transport et de distribution d'électricité en France (Enedis - anciennement ERDF - et RTE).\n\nune part de taxes (spécifiques à l'électricité et la TVA)\n\nConformément aux conditions générales de vente:\n\n1. En cas d'évolution de la part du prix qui revient à Enercoop ou qui est lié aux obligations réglementaires, Enercoop communique à ses clients la nouvelle grille tarifaire un mois avant son application\n\nEn 2019, Enecoop fait évoluer ses tarifs :\n\nPour les clients particuliers : à partir du 1er mai 2019 – plus d’informations ici\n\nPour les clients professionnels ayant une puissance souscrite inférieure à 36 kVA : à partir du 1er mai 2019 – plus d’informations ici\n\nPour les clients professionnels ayant une puissance souscrite supérieure à 36 kVA : à partir du 1er févier 2019 – plus d’informations ici\n\n2. En cas d'évolution de la part détermine par le réseau de transport et de distribution d'électricité en France ou de taxes, ces dernières sont répercutées sur les prix de vente dès leur application par l'organisme bénéficiaire.	Ener_excel.xlsx		[]	false	[]	29
Comment évoluent les tarifs ?	Les factures que vous payez à votre fournisseur d'électricité (Enercoop ou tout autre fournisseur) regroupent quatre composantes principales :\n\nune part déterminée par le fournisseur\n\nune part liée au coût des obligations réglementaires auxquelles l'ensemble des fournisseurs sont soumis\n\n-une part déterminée par, et qui revient au, réseau de transport et de distribution d'électricité en France (Enedis - anciennement ERDF - et RTE).\n\nune part de taxes (spécifiques à l'électricité et la TVA)\n\nConformément aux conditions générales de vente:\n\n1. En cas d'évolution de la part du prix qui revient à Enercoop ou qui est lié aux obligations réglementaires, Enercoop communique à ses clients la nouvelle grille tarifaire un mois avant son application\n\nEn 2019, Enecoop fait évoluer ses tarifs :\n\nPour les clients particuliers : à partir du 1er mai 2019 – plus d’informations ici\n\nPour les clients professionnels ayant une puissance souscrite inférieure à 36 kVA : à partir du 1er mai 2019 – plus d’informations ici\n\nPour les clients professionnels ayant une puissance souscrite supérieure à 36 kVA : à partir du 1er févier 2019 – plus d’informations ici\n\n2. En cas d'évolution de la part détermine par le réseau de transport et de distribution d'électricité en France ou de taxes, ces dernières sont répercutées sur les prix de vente dès leur application par l'organisme bénéficiaire.	Ener_excel.xlsx		[]	false	[]	29
Mes tarifs sont-ils mis à jour ?	Les factures que vous payez à votre fournisseur d'électricité (Enercoop ou tout autre fournisseur) regroupent quatre composantes principales :\n\nune part déterminée par le fournisseur\n\nune part liée au coût des obligations réglementaires auxquelles l'ensemble des fournisseurs sont soumis\n\n-une part déterminée par, et qui revient au, réseau de transport et de distribution d'électricité en France (Enedis - anciennement ERDF - et RTE).\n\nune part de taxes (spécifiques à l'électricité et la TVA)\n\nConformément aux conditions générales de vente:\n\n1. En cas d'évolution de la part du prix qui revient à Enercoop ou qui est lié aux obligations réglementaires, Enercoop communique à ses clients la nouvelle grille tarifaire un mois avant son application\n\nEn 2019, Enecoop fait évoluer ses tarifs :\n\nPour les clients particuliers : à partir du 1er mai 2019 – plus d’informations ici\n\nPour les clients professionnels ayant une puissance souscrite inférieure à 36 kVA : à partir du 1er mai 2019 – plus d’informations ici\n\nPour les clients professionnels ayant une puissance souscrite supérieure à 36 kVA : à partir du 1er févier 2019 – plus d’informations ici\n\n2. En cas d'évolution de la part détermine par le réseau de transport et de distribution d'électricité en France ou de taxes, ces dernières sont répercutées sur les prix de vente dès leur application par l'organisme bénéficiaire.	Ener_excel.xlsx		[]	false	[]	29
Comment sont mis à jour les tarifs ?\n	Les factures que vous payez à votre fournisseur d'électricité (Enercoop ou tout autre fournisseur) regroupent quatre composantes principales :\n\nune part déterminée par le fournisseur\n\nune part liée au coût des obligations réglementaires auxquelles l'ensemble des fournisseurs sont soumis\n\n-une part déterminée par, et qui revient au, réseau de transport et de distribution d'électricité en France (Enedis - anciennement ERDF - et RTE).\n\nune part de taxes (spécifiques à l'électricité et la TVA)\n\nConformément aux conditions générales de vente:\n\n1. En cas d'évolution de la part du prix qui revient à Enercoop ou qui est lié aux obligations réglementaires, Enercoop communique à ses clients la nouvelle grille tarifaire un mois avant son application\n\nEn 2019, Enecoop fait évoluer ses tarifs :\n\nPour les clients particuliers : à partir du 1er mai 2019 – plus d’informations ici\n\nPour les clients professionnels ayant une puissance souscrite inférieure à 36 kVA : à partir du 1er mai 2019 – plus d’informations ici\n\nPour les clients professionnels ayant une puissance souscrite supérieure à 36 kVA : à partir du 1er févier 2019 – plus d’informations ici\n\n2. En cas d'évolution de la part détermine par le réseau de transport et de distribution d'électricité en France ou de taxes, ces dernières sont répercutées sur les prix de vente dès leur application par l'organisme bénéficiaire.	Ener_excel.xlsx		[]	false	[]	29
Les tarifs sont-ils indexés sur les augmentations du prix de l'électricité ?	Les factures que vous payez à votre fournisseur d'électricité (Enercoop ou tout autre fournisseur) regroupent quatre composantes principales :\n\nune part déterminée par le fournisseur\n\nune part liée au coût des obligations réglementaires auxquelles l'ensemble des fournisseurs sont soumis\n\n-une part déterminée par, et qui revient au, réseau de transport et de distribution d'électricité en France (Enedis - anciennement ERDF - et RTE).\n\nune part de taxes (spécifiques à l'électricité et la TVA)\n\nConformément aux conditions générales de vente:\n\n1. En cas d'évolution de la part du prix qui revient à Enercoop ou qui est lié aux obligations réglementaires, Enercoop communique à ses clients la nouvelle grille tarifaire un mois avant son application\n\nEn 2019, Enecoop fait évoluer ses tarifs :\n\nPour les clients particuliers : à partir du 1er mai 2019 – plus d’informations ici\n\nPour les clients professionnels ayant une puissance souscrite inférieure à 36 kVA : à partir du 1er mai 2019 – plus d’informations ici\n\nPour les clients professionnels ayant une puissance souscrite supérieure à 36 kVA : à partir du 1er févier 2019 – plus d’informations ici\n\n2. En cas d'évolution de la part détermine par le réseau de transport et de distribution d'électricité en France ou de taxes, ces dernières sont répercutées sur les prix de vente dès leur application par l'organisme bénéficiaire.	Ener_excel.xlsx		[]	false	[]	29
Est-ce que les prix évoluent ?	Les factures que vous payez à votre fournisseur d'électricité (Enercoop ou tout autre fournisseur) regroupent quatre composantes principales :\n\nune part déterminée par le fournisseur\n\nune part liée au coût des obligations réglementaires auxquelles l'ensemble des fournisseurs sont soumis\n\n-une part déterminée par, et qui revient au, réseau de transport et de distribution d'électricité en France (Enedis - anciennement ERDF - et RTE).\n\nune part de taxes (spécifiques à l'électricité et la TVA)\n\nConformément aux conditions générales de vente:\n\n1. En cas d'évolution de la part du prix qui revient à Enercoop ou qui est lié aux obligations réglementaires, Enercoop communique à ses clients la nouvelle grille tarifaire un mois avant son application\n\nEn 2019, Enecoop fait évoluer ses tarifs :\n\nPour les clients particuliers : à partir du 1er mai 2019 – plus d’informations ici\n\nPour les clients professionnels ayant une puissance souscrite inférieure à 36 kVA : à partir du 1er mai 2019 – plus d’informations ici\n\nPour les clients professionnels ayant une puissance souscrite supérieure à 36 kVA : à partir du 1er févier 2019 – plus d’informations ici\n\n2. En cas d'évolution de la part détermine par le réseau de transport et de distribution d'électricité en France ou de taxes, ces dernières sont répercutées sur les prix de vente dès leur application par l'organisme bénéficiaire.	Ener_excel.xlsx		[]	false	[]	29
Est-ce que les prix changent ?	Les factures que vous payez à votre fournisseur d'électricité (Enercoop ou tout autre fournisseur) regroupent quatre composantes principales :\n\nune part déterminée par le fournisseur\n\nune part liée au coût des obligations réglementaires auxquelles l'ensemble des fournisseurs sont soumis\n\n-une part déterminée par, et qui revient au, réseau de transport et de distribution d'électricité en France (Enedis - anciennement ERDF - et RTE).\n\nune part de taxes (spécifiques à l'électricité et la TVA)\n\nConformément aux conditions générales de vente:\n\n1. En cas d'évolution de la part du prix qui revient à Enercoop ou qui est lié aux obligations réglementaires, Enercoop communique à ses clients la nouvelle grille tarifaire un mois avant son application\n\nEn 2019, Enecoop fait évoluer ses tarifs :\n\nPour les clients particuliers : à partir du 1er mai 2019 – plus d’informations ici\n\nPour les clients professionnels ayant une puissance souscrite inférieure à 36 kVA : à partir du 1er mai 2019 – plus d’informations ici\n\nPour les clients professionnels ayant une puissance souscrite supérieure à 36 kVA : à partir du 1er févier 2019 – plus d’informations ici\n\n2. En cas d'évolution de la part détermine par le réseau de transport et de distribution d'électricité en France ou de taxes, ces dernières sont répercutées sur les prix de vente dès leur application par l'organisme bénéficiaire.	Ener_excel.xlsx		[]	false	[]	29
Comment changent les prix ?\n	Les factures que vous payez à votre fournisseur d'électricité (Enercoop ou tout autre fournisseur) regroupent quatre composantes principales :\n\nune part déterminée par le fournisseur\n\nune part liée au coût des obligations réglementaires auxquelles l'ensemble des fournisseurs sont soumis\n\n-une part déterminée par, et qui revient au, réseau de transport et de distribution d'électricité en France (Enedis - anciennement ERDF - et RTE).\n\nune part de taxes (spécifiques à l'électricité et la TVA)\n\nConformément aux conditions générales de vente:\n\n1. En cas d'évolution de la part du prix qui revient à Enercoop ou qui est lié aux obligations réglementaires, Enercoop communique à ses clients la nouvelle grille tarifaire un mois avant son application\n\nEn 2019, Enecoop fait évoluer ses tarifs :\n\nPour les clients particuliers : à partir du 1er mai 2019 – plus d’informations ici\n\nPour les clients professionnels ayant une puissance souscrite inférieure à 36 kVA : à partir du 1er mai 2019 – plus d’informations ici\n\nPour les clients professionnels ayant une puissance souscrite supérieure à 36 kVA : à partir du 1er févier 2019 – plus d’informations ici\n\n2. En cas d'évolution de la part détermine par le réseau de transport et de distribution d'électricité en France ou de taxes, ces dernières sont répercutées sur les prix de vente dès leur application par l'organisme bénéficiaire.	Ener_excel.xlsx		[]	false	[]	29
Pourquoi est-ce que les prix augmentent ?	Les factures que vous payez à votre fournisseur d'électricité (Enercoop ou tout autre fournisseur) regroupent quatre composantes principales :\n\nune part déterminée par le fournisseur\n\nune part liée au coût des obligations réglementaires auxquelles l'ensemble des fournisseurs sont soumis\n\n-une part déterminée par, et qui revient au, réseau de transport et de distribution d'électricité en France (Enedis - anciennement ERDF - et RTE).\n\nune part de taxes (spécifiques à l'électricité et la TVA)\n\nConformément aux conditions générales de vente:\n\n1. En cas d'évolution de la part du prix qui revient à Enercoop ou qui est lié aux obligations réglementaires, Enercoop communique à ses clients la nouvelle grille tarifaire un mois avant son application\n\nEn 2019, Enecoop fait évoluer ses tarifs :\n\nPour les clients particuliers : à partir du 1er mai 2019 – plus d’informations ici\n\nPour les clients professionnels ayant une puissance souscrite inférieure à 36 kVA : à partir du 1er mai 2019 – plus d’informations ici\n\nPour les clients professionnels ayant une puissance souscrite supérieure à 36 kVA : à partir du 1er févier 2019 – plus d’informations ici\n\n2. En cas d'évolution de la part détermine par le réseau de transport et de distribution d'électricité en France ou de taxes, ces dernières sont répercutées sur les prix de vente dès leur application par l'organisme bénéficiaire.	Ener_excel.xlsx		[]	false	[]	29
Je ne vois pas l'historique de mes factures dans mon Espace client	Le changement de notre système d’information a entraîné la migration de nombreuses données. Sachez que nous avons fait le choix de ne pas intégrer informatiquement les factures précédents le 01 janvier 2016.\n\nRassurez-vous, nous pourrons vous les transmettre sur simple demande via ce lien : https://espace-client.enercoop.fr/mon-espace/compte/#discussion	Ener_excel.xlsx		[]	false	[]	30
Où se trouve l'historique de mes factures ?	Le changement de notre système d’information a entraîné la migration de nombreuses données. Sachez que nous avons fait le choix de ne pas intégrer informatiquement les factures précédents le 01 janvier 2016.\n\nRassurez-vous, nous pourrons vous les transmettre sur simple demande via ce lien : https://espace-client.enercoop.fr/mon-espace/compte/#discussion	Ener_excel.xlsx		[]	false	[]	30
Comment trouver l'historique de mes factures ?	Le changement de notre système d’information a entraîné la migration de nombreuses données. Sachez que nous avons fait le choix de ne pas intégrer informatiquement les factures précédents le 01 janvier 2016.\n\nRassurez-vous, nous pourrons vous les transmettre sur simple demande via ce lien : https://espace-client.enercoop.fr/mon-espace/compte/#discussion	Ener_excel.xlsx		[]	false	[]	30
Où trouver mon espace client ?	Retrouvez votre agence sur l'onglet intitulé "Mon compte", situé en haut à droite de cette page ou en suivant ce lien directement: https://espace-client.enercoop.fr/	Ener_excel.xlsx		[]	false	[]	31
Où se trouve mon espace client ?	Retrouvez votre agence sur l'onglet intitulé "Mon compte", situé en haut à droite de cette page ou en suivant ce lien directement: https://espace-client.enercoop.fr/	Ener_excel.xlsx		[]	false	[]	31
Comment trouver mon espace client ?	Retrouvez votre agence sur l'onglet intitulé "Mon compte", situé en haut à droite de cette page ou en suivant ce lien directement: https://espace-client.enercoop.fr/	Ener_excel.xlsx		[]	false	[]	31
Y-a-t-il un espace client ?	Retrouvez votre agence sur l'onglet intitulé "Mon compte", situé en haut à droite de cette page ou en suivant ce lien directement: https://espace-client.enercoop.fr/	Ener_excel.xlsx		[]	false	[]	31
Je ne sais pas où est mon espace client.	Retrouvez votre agence sur l'onglet intitulé "Mon compte", situé en haut à droite de cette page ou en suivant ce lien directement: https://espace-client.enercoop.fr/	Ener_excel.xlsx		[]	false	[]	31
Que faire en cas de déménagement ?	Si vous déménagez, vous devez résilier votre contrat en cours et souscrire un nouveau contrat pour votre nouvelle adresse (nouveau point de livraison, nouvelles spécifications techniques de l'installation, etc...).\n\nDepuis votre espace client, rendez-vous sur l'onglet "Compte", rubrique "Déménagement".\n\nNous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nVous pouvez également envoyer un mail à l'adresse resiliation@enercoop.org ; en nous transmettant les informations suivantes :\n\nNom et prénom figurant dans votre contrat\n\nAdresse précise du contrat\n\nLa date souhaitée de résiliation\n\nSi possible, le relevé du compteur à la date de sortie (pour avoir une facture de résiliation avec les bons index de consommation)\n\nVotre nouvelle adresse (pour l'envoi de la facture de résiliation)\n\nLa résiliation prendra effet à la date indiquée et au plus tard 30 jours après l'envoi du courriel.	Ener_excel.xlsx		[]	false	[]	32
je déménage, que dois-je faire ?	Si vous déménagez, vous devez résilier votre contrat en cours et souscrire un nouveau contrat pour votre nouvelle adresse (nouveau point de livraison, nouvelles spécifications techniques de l'installation, etc...).\n\nDepuis votre espace client, rendez-vous sur l'onglet "Compte", rubrique "Déménagement".\n\nNous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nVous pouvez également envoyer un mail à l'adresse resiliation@enercoop.org ; en nous transmettant les informations suivantes :\n\nNom et prénom figurant dans votre contrat\n\nAdresse précise du contrat\n\nLa date souhaitée de résiliation\n\nSi possible, le relevé du compteur à la date de sortie (pour avoir une facture de résiliation avec les bons index de consommation)\n\nVotre nouvelle adresse (pour l'envoi de la facture de résiliation)\n\nLa résiliation prendra effet à la date indiquée et au plus tard 30 jours après l'envoi du courriel.	Ener_excel.xlsx		[]	false	[]	32
Que faire si je déménage ?	Si vous déménagez, vous devez résilier votre contrat en cours et souscrire un nouveau contrat pour votre nouvelle adresse (nouveau point de livraison, nouvelles spécifications techniques de l'installation, etc...).\n\nDepuis votre espace client, rendez-vous sur l'onglet "Compte", rubrique "Déménagement".\n\nNous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nVous pouvez également envoyer un mail à l'adresse resiliation@enercoop.org ; en nous transmettant les informations suivantes :\n\nNom et prénom figurant dans votre contrat\n\nAdresse précise du contrat\n\nLa date souhaitée de résiliation\n\nSi possible, le relevé du compteur à la date de sortie (pour avoir une facture de résiliation avec les bons index de consommation)\n\nVotre nouvelle adresse (pour l'envoi de la facture de résiliation)\n\nLa résiliation prendra effet à la date indiquée et au plus tard 30 jours après l'envoi du courriel.	Ener_excel.xlsx		[]	false	[]	32
Qu'est-ce qui se passe si je déménage ?	Si vous déménagez, vous devez résilier votre contrat en cours et souscrire un nouveau contrat pour votre nouvelle adresse (nouveau point de livraison, nouvelles spécifications techniques de l'installation, etc...).\n\nDepuis votre espace client, rendez-vous sur l'onglet "Compte", rubrique "Déménagement".\n\nNous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nVous pouvez également envoyer un mail à l'adresse resiliation@enercoop.org ; en nous transmettant les informations suivantes :\n\nNom et prénom figurant dans votre contrat\n\nAdresse précise du contrat\n\nLa date souhaitée de résiliation\n\nSi possible, le relevé du compteur à la date de sortie (pour avoir une facture de résiliation avec les bons index de consommation)\n\nVotre nouvelle adresse (pour l'envoi de la facture de résiliation)\n\nLa résiliation prendra effet à la date indiquée et au plus tard 30 jours après l'envoi du courriel.	Ener_excel.xlsx		[]	false	[]	32
Je vais déménager.	Si vous déménagez, vous devez résilier votre contrat en cours et souscrire un nouveau contrat pour votre nouvelle adresse (nouveau point de livraison, nouvelles spécifications techniques de l'installation, etc...).\n\nDepuis votre espace client, rendez-vous sur l'onglet "Compte", rubrique "Déménagement".\n\nNous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nVous pouvez également envoyer un mail à l'adresse resiliation@enercoop.org ; en nous transmettant les informations suivantes :\n\nNom et prénom figurant dans votre contrat\n\nAdresse précise du contrat\n\nLa date souhaitée de résiliation\n\nSi possible, le relevé du compteur à la date de sortie (pour avoir une facture de résiliation avec les bons index de consommation)\n\nVotre nouvelle adresse (pour l'envoi de la facture de résiliation)\n\nLa résiliation prendra effet à la date indiquée et au plus tard 30 jours après l'envoi du courriel.	Ener_excel.xlsx		[]	false	[]	32
Je souhaite déménager.	Si vous déménagez, vous devez résilier votre contrat en cours et souscrire un nouveau contrat pour votre nouvelle adresse (nouveau point de livraison, nouvelles spécifications techniques de l'installation, etc...).\n\nDepuis votre espace client, rendez-vous sur l'onglet "Compte", rubrique "Déménagement".\n\nNous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nVous pouvez également envoyer un mail à l'adresse resiliation@enercoop.org ; en nous transmettant les informations suivantes :\n\nNom et prénom figurant dans votre contrat\n\nAdresse précise du contrat\n\nLa date souhaitée de résiliation\n\nSi possible, le relevé du compteur à la date de sortie (pour avoir une facture de résiliation avec les bons index de consommation)\n\nVotre nouvelle adresse (pour l'envoi de la facture de résiliation)\n\nLa résiliation prendra effet à la date indiquée et au plus tard 30 jours après l'envoi du courriel.	Ener_excel.xlsx		[]	false	[]	32
Quelles sont les procédures à faire si je déménage ?	Si vous déménagez, vous devez résilier votre contrat en cours et souscrire un nouveau contrat pour votre nouvelle adresse (nouveau point de livraison, nouvelles spécifications techniques de l'installation, etc...).\n\nDepuis votre espace client, rendez-vous sur l'onglet "Compte", rubrique "Déménagement".\n\nNous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nVous pouvez également envoyer un mail à l'adresse resiliation@enercoop.org ; en nous transmettant les informations suivantes :\n\nNom et prénom figurant dans votre contrat\n\nAdresse précise du contrat\n\nLa date souhaitée de résiliation\n\nSi possible, le relevé du compteur à la date de sortie (pour avoir une facture de résiliation avec les bons index de consommation)\n\nVotre nouvelle adresse (pour l'envoi de la facture de résiliation)\n\nLa résiliation prendra effet à la date indiquée et au plus tard 30 jours après l'envoi du courriel.	Ener_excel.xlsx		[]	false	[]	32
Quelles sont les procédures en cas de déménagement ?	Si vous déménagez, vous devez résilier votre contrat en cours et souscrire un nouveau contrat pour votre nouvelle adresse (nouveau point de livraison, nouvelles spécifications techniques de l'installation, etc...).\n\nDepuis votre espace client, rendez-vous sur l'onglet "Compte", rubrique "Déménagement".\n\nNous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nVous pouvez également envoyer un mail à l'adresse resiliation@enercoop.org ; en nous transmettant les informations suivantes :\n\nNom et prénom figurant dans votre contrat\n\nAdresse précise du contrat\n\nLa date souhaitée de résiliation\n\nSi possible, le relevé du compteur à la date de sortie (pour avoir une facture de résiliation avec les bons index de consommation)\n\nVotre nouvelle adresse (pour l'envoi de la facture de résiliation)\n\nLa résiliation prendra effet à la date indiquée et au plus tard 30 jours après l'envoi du courriel.	Ener_excel.xlsx		[]	false	[]	32
Quelles sont les procédures si je déménage ?	Si vous déménagez, vous devez résilier votre contrat en cours et souscrire un nouveau contrat pour votre nouvelle adresse (nouveau point de livraison, nouvelles spécifications techniques de l'installation, etc...).\n\nDepuis votre espace client, rendez-vous sur l'onglet "Compte", rubrique "Déménagement".\n\nNous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nVous pouvez également envoyer un mail à l'adresse resiliation@enercoop.org ; en nous transmettant les informations suivantes :\n\nNom et prénom figurant dans votre contrat\n\nAdresse précise du contrat\n\nLa date souhaitée de résiliation\n\nSi possible, le relevé du compteur à la date de sortie (pour avoir une facture de résiliation avec les bons index de consommation)\n\nVotre nouvelle adresse (pour l'envoi de la facture de résiliation)\n\nLa résiliation prendra effet à la date indiquée et au plus tard 30 jours après l'envoi du courriel.	Ener_excel.xlsx		[]	false	[]	32
Je souhaite changer l'adresse de mon compte.	Si vous déménagez, vous devez résilier votre contrat en cours et souscrire un nouveau contrat pour votre nouvelle adresse (nouveau point de livraison, nouvelles spécifications techniques de l'installation, etc...).\n\nDepuis votre espace client, rendez-vous sur l'onglet "Compte", rubrique "Déménagement".\n\nNous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nVous pouvez également envoyer un mail à l'adresse resiliation@enercoop.org ; en nous transmettant les informations suivantes :\n\nNom et prénom figurant dans votre contrat\n\nAdresse précise du contrat\n\nLa date souhaitée de résiliation\n\nSi possible, le relevé du compteur à la date de sortie (pour avoir une facture de résiliation avec les bons index de consommation)\n\nVotre nouvelle adresse (pour l'envoi de la facture de résiliation)\n\nLa résiliation prendra effet à la date indiquée et au plus tard 30 jours après l'envoi du courriel.	Ener_excel.xlsx		[]	false	[]	32
